itemNumber	string	score
1191	reproductie van planten	11
1192	biogeografie	11
1193	houdbaarheid (kwaliteit)	11
1194	cyprinidae	11
1195	metabolieten	11
1196	meteorologische waarnemingen	11
1197	italië	11
1198	oorsprong	11
1199	geslachtelijke voortplanting	11
1200	voortplanting en vruchtbaarheid	11
1201	nicotiana	11
1202	gebouwen	11
1203	management, bedrijfskunde, organisatiekunde (algemeen)	11
1204	planteiwitten	11
1205	tuberculariaceae	11
1206	invloeden	11
1207	sporenelementen	11
1208	voedingsstoffenbalans	11
1209	databanken	11
1210	kalium	11
1211	experimenteel veldonderzoek	11
1212	bodemoplossing	11
1213	enzymologie	11
1214	hydrodynamica	11
1215	eten	11
1216	hennen	11
1217	aërosolen	11
1218	optica	11
1219	wiskunde	11
1220	landbouw bedrijven	11
1221	biotechnologie (algemeen)	11
1222	grondbeleid	11
1223	omloop	11
1224	terpenen	11
1225	sesquiterpenen	11
1226	sociale structuur	11
1227	sociografie	11
1228	positie van de vrouw	11
1229	mannen	11
1230	voedingsvezels	11
1231	toxinen	11
1232	afvoer	11
1233	geactiveerd slib	11
1234	rassen (taxonomisch)	11
1235	informatieverspreiding	11
1236	decompositie	11
1237	engineering	11
1238	antropologie	11
1239	marien milieu	11
1240	geneeskunde (algemeen)	11
1241	polders	11
1242	organische scheikunde	11
1243	zuid-amerika	11
1244	waterbouwkunde	11
1245	inteelt	11
1246	bayesiaanse theorie	11
1247	bodemtemperatuur	11
1248	celwandstoffen	11
1249	ontsteking	11
1250	pathogenen	11
1251	milieuverontreiniging	11
1252	rwanda	11
1253	tetranychus urticae	11
1254	vaccinontwikkeling	11
1255	reductie	11
1256	voederadditieven	11
1257	immunotherapie	11
1258	natuurlijke vijanden	11
1259	vleeskuikenresultaten	11
1260	noordzee	11
1261	sumatra	11
1262	varkenshouderij	11
1263	ingrediënten	11
1264	biobrandstoffen	11
1265	levensmiddelenproceskunde	11
1266	ziekten overgebracht door muskieten	11
1267	gastheer-pathogeen interacties	11
1268	nutrigenomica	11
1269	herbivoor-geinduceerde plantengeuren	11
1270	landschapsplanning	11
1271	bioraffinage	11
1272	natuurbeleid	11
1273	nitrificatie	10
1274	bodembacteriën	10
1275	histologie	10
1276	radar	10
1277	graslandbeheer	10
1278	volksgezondheidsbevordering	10
1279	xenobiotica	10
1280	porfyrinen	10
1281	zaailingen	10
1282	quercetine	10
1283	soortvorming	10
1284	sociaal welzijn	10
1285	koolhydraatmetabolisme	10
1286	geneesmiddelen	10
1287	aggregatie	10
1288	in vitro kweek	10
1289	zenuwstelsel	10
1290	informatietechnologie	10
1291	beeldverwerking	10
1292	calcium	10
1293	dierenvirussen	10
1294	optische eigenschappen	10
1295	voederpeulvruchten	10
1296	economische botanie	10
1297	meeldauw	10
1298	bestrijdingsmethoden	10
1299	werkschema	10
1300	eieren	10
1301	pathogenese	10
1302	agrarisch marketing	10
1303	wild	10
1304	wildbescherming	10
1305	procesbewaking	10
1306	productiesystemen in de aquacultuur	10
1307	ademhaling	10
1308	populaties	10
1309	marketingkanalen	10
1310	vegetatiebeheer	10
1311	genetisch bepaalde resistentie	10
1312	embryogenese	10
1313	colorectaal kanker	10
1314	veroudering	10
1315	polyploïdie	10
1316	rotaties	10
1317	capparales	10
1318	waterbalans	10
1319	culicidae	10
1320	voedingsstoffenopname (planten)	10
1321	ecologie van tropische bossen	10
1322	katabolisme	10
1323	microbiële fysiologie	10
1324	toxiciteit van bestrijdingsmiddelen	10
1325	geologische sedimentatie	10
1326	minicomputers	10
1327	microcomputers	10
1328	larven	10
1329	bosschade	10
1330	warmteoverdracht	10
1331	agrarisch onderwijs	10
1332	sri lanka	10
1333	geschiedenis (algemeen)	10
1334	phytophthora	10
1335	gewassen, groeifasen	10
1336	meteorologische factoren	10
1337	rosa	10
1338	acariciden	10
1339	sociale klassen	10
1340	arbeid (werk)	10
1341	maaltijden	10
1342	behandeling	10
1343	zuigelingen	10
1344	biomassaconversie	10
1345	levensmiddelenbiotechnologie	10
1346	celdeling	10
1347	cadmium	10
1348	aride klimaatzones	10
1349	klimatologie	10
1350	voedingsstoffenreserves	10
1351	viscositeit	10
1352	onderwijs (algemeen)	10
1353	geïnduceerde resistentie	10
1354	oppervlaktespanning	10
1355	aminozuursequenties	10
1356	fotochemie en fotofysica	10
1357	embryokweek	10
1358	uitsterven	10
1359	bodemkwaliteit	10
1360	wereld	10
1361	plantenorganen	10
1362	visstand	10
1363	excretie	10
1364	maatschappelijke betrokkenheid	10
1365	abnormaal gedrag	10
1366	landschapsbescherming	10
1367	vs	10
1368	levenscyclus	10
1369	spenen	10
1370	staat	10
1371	zware kleigronden	10
1372	aardbeien	10
1373	management studies	10
1374	hooglanden	10
1375	sorghum	10
1376	biologische productie	10
1377	visserijbiologie	10
1378	tortricidae	10
1379	beweging	10
1380	kwaliteit van het leven	10
1381	patronen	10
1382	pastoralisme	10
1383	plaatselijke bevolking	10
1384	welzijn	10
1385	voedertoevoegingen	10
1386	geur en smaak	10
1387	argentinië	10
1388	verstoring	10
1389	vakbekwaamheid	10
1390	waterorganismen	10
1391	pluimveehouderij	10
1392	agrobiodiversiteit	10
1393	terrestrische ecologie	10
1394	eolisch zand	10
1395	kenvermogen	10
1396	hoogwaterbeheersing	10
1397	logistiek	10
1398	oliegewassen	10
1399	risicobeheersing	10
1400	multitrofe interacties	10
1401	microbiota van het spijsverteringskanaal	10
1402	functionele genomica	10
1403	zelf-assemblage	10
1404	geologie (algemeen)	10
1405	groepen	10
1406	nigeria	10
1407	caseïne	10
1408	bioprocestechnologie	10
1409	food quality and design	10
1410	energiemetabolisme	9
1411	schuim	9
1412	graanproducten	9
1413	hydrobiologie	9
1414	utrecht	9
1415	bedrijfsresultaten in de landbouw	9
1416	stroomvlakten	9
1417	epidemiologie van plantenziekten en -plagen	9
1418	unimoleculaire films	9
1419	minerale supplementen	9
1420	immunogenetica	9
1421	zaadkwaliteit	9
1422	polychloorbifenylen	9
1423	garnalen	9
1424	regio's	9
1425	waterstroming	9
1426	cost effective analysis	9
1427	kosten-batenanalyse	9
1428	gebruiksduur	9
1429	bosbouwkundige handelingen	9
1430	aspergillus niger	9
1431	metalen	9
1432	landbouwproducten	9
1433	ouderenvoeding	9
1434	glucose	9
1435	voedingsstoffenopname (mens en dier)	9
1436	vermeerdering, voortplanting en genetica in de aquacultuur	9
1437	vis	9
1438	lolium	9
1439	integratie	9
1440	biologische naamgeving	9
1441	schizophora	9
1442	muscidae	9
1443	automatische regeling	9
1444	schoolkinderen	9
1445	loci	9
1446	transportprocessen	9
1447	elektriciteit	9
1448	groeianalyse	9
1449	bijproducten	9
1450	genenbanken	9
1451	gewaskwaliteit	9
1452	onkruidkunde (algemeen)	9
1453	stuifmeel	9
1454	lolium perenne	9
1455	zoet water	9
1456	pesticidenresiduen	9
1457	watererosie	9
1458	achteruitgang (deterioration)	9
1459	biologie	9
1460	kattekleigronden	9
1461	thermische geleiding	9
1462	landbouwhuisdieren en dieren in gevangenschap (algemeen)	9
1463	aphididae	9
1464	systemen	9
1465	drenthe	9
1466	frankrijk	9
1467	biologische mededinging	9
1468	elektrolyten	9
1469	mollusciciden	9
1470	sociale interactie	9
1471	sociale ontwikkeling	9
1472	cyperales (cyperaceae, poaceae)	9
1473	populatiedichtheid	9
1474	sporen	9
1475	liliales	9
1476	voorspellen	9
1477	vermenging	9
1478	flevoland	9
1479	recreatie	9
1480	herbiciden	9
1481	brassicaceae	9
1482	zouttolerantie	9
1483	aluminium	9
1484	agrarische bedrijfsplanning	9
1485	milieuwetgeving	9
1486	fungiciden, bactericiden	9
1487	pleiotropie	9
1488	beleid inzake voedsel	9
1489	pensfermentatie	9
1490	pensvertering	9
1491	huisvesting, management en verzorging van dieren	9
1492	diptera	9
1493	pseudomonadaceae	9
1494	volkscultuur	9
1495	basisproducten	9
1496	vervluchtiging	9
1497	bedreigde soorten	9
1498	phaseolus vulgaris	9
1499	gezinsinkomen	9
1500	subtropen	9
1501	visco-elasticiteit	9
1502	komkommers	9
1503	eiwitsynthese	9
1504	fytogeografie	9
1505	extensieve weiden	9
1506	houtteelt	9
1507	zuurstof	9
1508	regenbossen	9
1509	landinrichting (algemeen)	9
1510	tomatenbronsvlekkenvirus	9
1511	schildklierhormonen	9
1512	economische groei	9
1513	marktconcurrentie	9
1514	suikerriet	9
1515	lichamelijke activiteit	9
1516	katoen	9
1517	communicatieprocessen	9
1518	gevoeligheid	9
1519	technologieoverdracht	9
1520	agronomie	9
1521	landbouw in indonesië	9
1522	plantenziekten, -plagen en -afwijkingen (algemeen)	9
1523	vegetatietypen	9
1524	vezels	9
1525	voortplantingsvermogen	9
1526	centraal-afrika	9
1527	energieopname	9
1528	nieuwe voedingsmiddelen	9
1529	fytoplankton	9
1530	fenolverbindingen	9
1531	zuid-azië	9
1532	agrarische productiesystemen	9
1533	taxonomische revisies	9
1534	brandstofgewassen	9
1535	virusziekten	9
1536	heterogeniteit	9
1537	thee	9
1538	stofwisselingsstoornissen	9
1539	waterplanten	9
1540	stedelijk afvalwater	9
1541	single nucleotide polymorphism	9
1542	bioinformatica (algemeen)	9
1543	etnobotanie	9
1544	farmacologie	9
1545	marker assisted breeding	9
1546	duurzame landbouw	9
1547	fotobioreactoren	9
1548	klimaatadaptatie	9
1549	genetische effecten	9
1550	bodemtaxonomie	9
1551	aquatische ecologie en waterkwaliteitsbeheer	9
1552	energiebehoeften	8
1553	fysica	8
1554	mechanica	8
1555	werkorganisatie	8
1556	kwantitatieve- en populatiegenetica	8
1557	verwarming	8
1558	polycyclische koolwaterstoffen	8
1559	industrieel afval	8
1560	flavonolen	8
1561	vitaminetoevoegingen	8
1562	populatiegenetica	8
1563	medicinale planten	8
1564	biggen	8
1565	appels, peren	8
1566	plantenpigmenten	8
1567	globodera rostochiensis	8
1568	dekgewassen	8
1569	peulgewassen	8
1570	neurologie	8
1571	stochastische modellen	8
1572	bewaarfysiologie	8
1573	gezondheidsgevaren	8
1574	schuimen	8
1575	ph	8
1576	consumenteninformatie	8
1577	biotesten	8
1578	benthos	8
1579	ozon	8
1580	kleimineralen	8
1581	mozambique	8
1582	parthenogenese	8
1583	elektrische eigenschappen	8
1584	groenteteelt	8
1585	recht	8
1586	bosschade en -bescherming	8
1587	lipoproteïnen	8
1588	ijzergebrekanemie	8
1589	oppervlakkige afvoer	8
1590	diarree	8
1591	economische beleid	8
1592	economische sectoren	8
1593	schaal- en schelpdierenteelt	8
1594	drosophilidae	8
1595	calliphoridae	8
1596	tachinidae	8
1597	glossinidae	8
1598	tephritidae	8
1599	regenwateropvang	8
1600	manihot esculenta	8
1601	microsatellieten	8
1602	overheid	8
1603	ionen	8
1604	latijns-amerika	8
1605	tropische graslanden	8
1606	duitsland	8
1607	computer software	8
1608	deskundigen	8
1609	landrassen	8
1610	landbouwtechniek (algemeen)	8
1611	filtratie	8
1612	secundaire metabolieten	8
1613	ruwvoer (forage)	8
1614	energiebronnen	8
1615	lichtregiem	8
1616	asteraceae	8
1617	garnalenteelt	8
1618	abscisinezuur	8
1619	biologische indicatoren	8
1620	irrigatiewater	8
1621	aardwormen	8
1622	tabak roken	8
1623	biologische eigenschappen	8
1624	bosopstanden	8
1625	regulatie	8
1626	achterhoek	8
1627	carbonzuren	8
1628	arbeidsomstandigheden, arbeidsvoorwaarden	8
1629	hout	8
1630	gebreken	8
1631	masticatie	8
1632	fysische transportverschijnselen	8
1633	mond	8
1634	aquatische gemeenschappen	8
1635	mestverwerking	8
1636	meristemen	8
1637	binnen kweken (van planten)	8
1638	waarschijnlijkheidsanalyse	8
1639	zaadcontrole	8
1640	lucht	8
1641	potplanten	8
1642	desinfectie	8
1643	chemische speciatie	8
1644	sociale relaties	8
1645	feminisme	8
1646	vrouwelijke werknemers	8
1647	aanbod	8
1648	populatiegroei	8
1649	visvangsten	8
1650	tilapia	8
1651	spinazie	8
1652	elisa	8
1653	voedseltechnologie	8
1654	cytochroom p-450	8
1655	vrije tijd	8
1656	landschapsbouw	8
1657	slechte voeding	8
1658	noctuidae	8
1659	fenologie	8
1660	acclimatisatie	8
1661	sorghum en gierst	8
1662	sorghum bicolor	8
1663	afvalhergebruik	8
1664	beluchting	8
1665	koolzaad	8
1666	ecofysiologie	8
1667	volkenkunde	8
1668	levensomstandigheden	8
1669	waterstof	8
1670	verwering	8
1671	internationale samenwerking	8
1672	brandstoffen	8
1673	drijfmest	8
1674	vrije tijd, recreatie, toerisme (algemeen)	8
1675	australië	8
1676	bakkerijproducten	8
1677	pseudotsuga menziesii	8
1678	bodem ph	8
1679	bodemaciditeit	8
1680	parasieten	8
1681	vaatziekten	8
1682	genetische gewasbescherming	8
1683	bodemschimmels	8
1684	muridae	8
1685	niet-doelorganismen	8
1686	chromosoomkaarten	8
1687	gesteenten	8
1688	humane fysiologie en anatomie	8
1689	bevolking	8
1690	broeikaseffect	8
1691	bindende eiwitten	8
1692	transformatie	8
1693	bedrijfsinformatiesystemen	8
1694	conversie	8
1695	senegal	8
1696	structuuractiviteitsrelaties	8
1697	regionale ontwikkeling	8
1698	oplosmiddelen	8
1699	peptiden	8
1700	procescontrolesystemen	8
1701	vis vangen	8
1702	mengsels	8
1703	biologische bewerking	8
1704	bodemflora	8
1705	feromonen	8
1706	energiebesparing	8
1707	celinteracties	8
1708	chemische bestrijding	8
1709	zeeland	8
1710	energiebalans	8
1711	firma's	8
1712	regelingen	8
1713	mariene gebieden	8
1714	zeevisserij	8
1715	rijn	8
1716	landschapsbeleving	8
1717	participatief management	8
1718	compostering	8
1719	aroma	8
1720	voedingseiwit	8
1721	zout water	8
1722	onderwijzen	8
1723	stammen (biologisch)	8
1724	grondbeheer	8
1725	parasitaire planten	8
1726	co-evolutie	8
1727	soortenrijkdom	8
1728	milieueconomie	8
1729	melkopbrengst	8
1730	toegepaste statistiek	8
1731	afdeklagen	8
1732	bedrijfskunde	8
1733	hiv-infecties	8
1734	bodempathogenen	8
1735	regenafhankelijke landbouw	8
1736	recombinatie	8
1737	gewasmeteorologie	8
1738	waterrechten	8
1739	vesiculair-arbusculaire mycorrhizae	8
1740	solanales	8
1741	hybridisatie	8
1742	maleisië	8
1743	koolstofvastlegging in de bodem	8
1744	microarrays	8
1745	eetlust	8
1746	glucosinolaten	8
1747	bioactieve verbindingen	8
1748	biochemische omzettingen	8
1749	democratische republiek kongo	8
1750	chloroplasten	8
1751	isolatie	8
1752	insecta	8
1753	koolstofcyclus	8
1754	minst ontwikkelde landen	8
1755	adaptatiefysiologie	8
1756	bodemecologie	8
1757	ecologische risicoschatting	8
1758	emoties	8
1759	mitigatie	8
1760	paardachtigen	8
1761	pyrimidines	8
1762	nutriëntengebruiksefficiëntie	8
1763	landinrichting	8
1764	crop physiology	8
1765	laboratorium voor moleculaire biologie	8
1766	laboratorium voor geo-informatiekunde en remote sensing	8
1767	laboratorium voor plantenfysiologie	8
1768	laboratorium voor plantenveredeling	8
1769	laboratorium voor nematologie	8
1770	laboratorium voor phytopathologie	8
1771	diëtetiek	7
1772	plasmiden	7
1773	afval	7
1774	pucciniales	7
1775	waterstress	7
1776	dynamisch programmeren	7
1777	statistiek (algemeen)	7
1778	kleinfruit	7
1779	alternatieve landbouw	7
1780	aquatisch milieu	7
1781	roestziekten	7
1782	bevruchting	7
1783	bosbomen	7
1784	bodemwatergehalte	7
1785	apomixis	7
1786	visvijvers	7
1787	pootaardappelen	7
1788	waterverdeling	7
1789	hersenen	7
1790	tropische fruitgewassen	7
1791	bodemzoutgehalte	7
1792	proteïnasen	7
1793	biomechanica	7
1794	besmetters	7
1795	oogstresten	7
1796	diergemeenschappen	7
1797	merkers	7
1798	heidegebieden	7
1799	mineraaltekorten	7
1800	kindervoeding	7
1801	plattelandsbevolking	7
1802	zoogdieren	7
1803	vogels	7
1804	chili	7
1805	veengronden	7
1806	sociale participatie	7
1807	anthomyiidae	7
1808	ethiek, bio-ethiek	7
1809	fluorescentiemicroscopie	7
1810	vigna unguiculata	7
1811	mijten	7
1812	lokstoffen	7
1813	elektrodialyse	7
1814	rozen	7
1815	teelt onder bescherming	7
1816	terrestrische ecosystemen	7
1817	globalisering	7
1818	lactobacillus plantarum	7
1819	omgekeerde osmose	7
1820	cultuurlandschap	7
1821	habitatfragmentatie	7
1822	genetische bronnen	7
1823	weer	7
1824	stikstofbalans	7
1825	impact	7
1826	boerengezinnen	7
1827	rechtssociologie- en antropologie	7
1828	stedelijke samenleving	7
1829	genotoxiciteit	7
1830	optimalisatiemethoden	7
1831	waterbehoefte	7
1832	uitbraken (ziekten)	7
1833	trichogrammatidae	7
1834	coffea	7
1835	overijssel	7
1836	paleoklimatologie	7
1837	beplanten	7
1838	arbeidstoxicologie	7
1839	vervalsing	7
1840	stedelijke plannen	7
1841	anorganische verbindingen	7
1842	wind	7
1843	poreus medium	7
1844	kou	7
1845	schapen	7
1846	eulophidae	7
1847	alternatieven voor dierproeven	7
1848	landbouw als bedrijfstak	7
1849	internet	7
1850	zwerflandbouw	7
1851	middellandse-zeegebied	7
1852	geochemie, biogeochemie	7
1853	geochemie	7
1854	waterwegen	7
1855	koper	7
1856	sociale processen	7
1857	arbeidseconomie	7
1858	arbeidskunde	7
1859	demografie	7
1860	inteeltlijnen	7
1861	voedseladditieven	7
1862	dissertaties	7
1863	aquacultuur en visserij (algemeen)	7
1864	gebergten	7
1865	deeg	7
1866	meervoudig onverzadigde vetzuren	7
1867	aromatische verbindingen	7
1868	aspergillus	7
1869	productontwikkeling van levensmiddelen	7
1870	limnologie	7
1871	eten koken	7
1872	chemische factoren	7
1873	cacao	7
1874	biometrie	7
1875	bloed	7
1876	viruseiwitten	7
1877	selectiemethoden	7
1878	immunisatie	7
1879	lactuca sativa	7
1880	opleiding	7
1881	wortelgewassen als groente	7
1882	sulfaat reducerende bacteriën	7
1883	agrometeorologie	7
1884	meet- en regeltechniek	7
1885	herkauwers	7
1886	fysische factoren	7
1887	kolonialisme	7
1888	milieubeheersing	7
1889	transpiratie	7
1890	elektromagnetisme	7
1891	capsicum annuum	7
1892	kunstmatige membranen	7
1893	vleesvee	7
1894	?	7
1895	schaalverandering	7
1896	slacht	7
1897	celfysiologie	7
1898	organoleptische kenmerken	7
1899	gemeenschapsontwikkeling	7
1900	boerenstand	7
1901	economisch beleid	7
1902	zuiveringsinstallaties	7
1903	verticillium dahliae	7
1904	natuurlijke verjonging	7
1905	wateropslag	7
1906	aromatische koolwaterstoffen	7
1907	fenotypische variatie	7
1908	glycine max	7
1909	recycling	7
1910	celgroei	7
1911	regressieanalyse	7
1912	sulfaten	7
1913	dierlijke ontwikkeling en levenscyclus	7
1914	gemeenschappelijk landbouwbeleid	7
1915	coöperaties	7
1916	portugal	7
1917	lesmaterialen	7
1918	kalimantan	7
1919	vegetatieve vermeerdering	7
1920	landbouwindustrie	7
1921	ongewervelde dieren	7
1922	geïntegreerde bedrijfssystemen	7
1923	geïntegreerde productiesystemen	7
1924	natuurlijke producten	7
1925	domesticatie	7
1926	risicovermindering	7
1927	hormoonverstoorders	7
1928	dynamische modellen	7
1929	konijnen	7
1930	landbouw met irrigatie	7
1931	econometrie	7
1932	genetische correlatie	7
1933	ontwikkelingsstudies	7
1934	celskelet	7
1935	kusten	7
1936	salmonella	7
1937	ligstro	7
1938	evenwicht	7
1939	landbouwkundige acarologie	7
1940	medicago	7
1941	identiteit	7
1942	fruit	7
1943	motivatie	7
1944	eetlustcontrole	7
1945	hypertensie	7
1946	economie van natuurlijke hulpbronnen	7
1947	landbouw bedrijven in het klein	7
1948	aardnoten	7
1949	homeostase	7
1950	landbouwhervorming	7
1951	dierproeven	7
1952	secretie	7
1953	kennisoverdracht	7
1954	turkije	7
1955	secreties	7
1956	lysozym	7
1957	huishoudelijke consumptie	7
