itemNumber	string	score
1326	etnografie	25
1327	glucocorticoids	25
1328	information technology	25
1329	change	25
1330	migraine	25
1331	income	25
1332	kanker	25
1333	memory	25
1334	linear programming	25
1335	estimation	25
1336	vaccinatie	25
1337	meiosis	25
1338	stability	25
1339	kennis	25
1340	zink	25
1341	biomaterialen	25
1342	foerageren	25
1343	hartzwakte	25
1344	kunstmatige intelligentie	25
1345	drenthe	25
1346	controle	25
1347	chemische structuur	25
1348	blootstelling	25
1349	catalysis	25
1350	milk	25
1351	amazonia	25
1352	zoology	25
1353	storage	25
1354	leaching	25
1355	diets	25
1356	agroecology	25
1357	parasitoids	25
1358	snijbloemen	25
1359	gewoonten	25
1360	cultivation	25
1361	bodemeigenschappen	25
1362	nicotiana	25
1363	voedselopname	25
1364	voedselconsumptie	25
1365	extension	25
1366	land capability	25
1367	grondvermogen	25
1368	suikerbieten	25
1369	lactuca sativa	25
1370	boundary layer	25
1371	grenslaag	25
1372	rassen (planten)	25
1373	sewage sludge	25
1374	phytophthora	25
1375	landbouwgrond	25
1376	landscape architecture	25
1377	remote sensing and geographical information systems (general)	25
1378	remote sensing en geografische informatiesystemen (algemeen)	25
1379	plant growth regulators	25
1380	agro-industrial chains	25
1381	outcome	24
1382	body composition	24
1383	infants	24
1384	internet	24
1385	hematopoiesis	24
1386	kidney	24
1387	integration	24
1388	staphylococcus aureus	24
1389	leadership	24
1390	transmission	24
1391	pharmacodynamics	24
1392	tumors	24
1393	respiratory diseases	24
1394	metabolic syndrome	24
1395	society	24
1396	heat	24
1397	preventie	24
1398	blood pressure	24
1399	longevity	24
1400	environmental protection	24
1401	taste	24
1402	1850-1900	24
1403	opslag	24
1404	oppervlakken	24
1405	reologie	24
1406	polymorfisme	24
1407	mutagenesis	24
1408	zware metalen	24
1409	polders	24
1410	venous thrombosis	24
1411	formation	24
1412	cosmology	24
1413	descriptive linguistics	24
1414	nuclear magnetic resonance	24
1415	indigenous knowledge	24
1416	geostatistics	24
1417	breeding value	24
1418	human pathology	24
1419	humane pathologie	24
1420	food quality	24
1421	plattelandsplanning	24
1422	use efficiency	24
1423	gebruiksefficiëntie	24
1424	sorptie	24
1425	agro-ecologie	24
1426	vignabonen	24
1427	biologische landbouw	24
1428	apples	24
1429	spatial variation	24
1430	ruimtelijke variatie	24
1431	geïntegreerde plagenbestrijding	24
1432	lineair programmeren	24
1433	lactic acid bacteria	24
1434	man-vrouwrelaties	24
1435	infiltration	24
1436	chemische eigenschappen	24
1437	surface water	24
1438	tissue culture	24
1439	plant breeding and selection methods	24
1440	plantenveredeling, selectiemethoden	24
1441	germplasm	24
1442	plant composition	24
1443	bodembescherming	24
1444	engineering	24
1445	morfologie	24
1446	deeltjes	24
1447	food quality and design	24
1448	adolescence	23
1449	kidney transplantation	23
1450	epigenetics	23
1451	phenotypes	23
1452	ethnicity	23
1453	organizations	23
1454	melk	23
1455	statistical analysis	23
1456	chromosomes	23
1457	animal models	23
1458	businesses	23
1459	zuid-afrika	23
1460	minerals	23
1461	south africa	23
1462	data analysis	23
1463	zebrafish	23
1464	single nucleotide polymorphism	23
1465	dopamine	23
1466	dermatologie (geneeskunde)	23
1467	depressies (psychiatrie)	23
1468	fysische organische chemie	23
1469	verspreiding	23
1470	modellen (theorie)	23
1471	mechanische eigenschappen	23
1472	ethologie	23
1473	toepassingen	23
1474	vruchten	23
1475	affect	23
1476	cassave	23
1477	ammoniak	23
1478	biogeography	23
1479	immobilization	23
1480	hydrolysis	23
1481	amino acids	23
1482	sumatra	23
1483	grasses	23
1484	geology	23
1485	methane	23
1486	seepage	23
1487	optimalisatie	23
1488	gerst	23
1489	weeds	23
1490	onkruidbestrijding	23
1491	signaaltransductie	23
1492	feed intake	23
1493	voeropname	23
1494	teelt	23
1495	antilichamen	23
1496	intestines	23
1497	bosbeheer	23
1498	physical planning (general)	23
1499	ruimtelijke ordening (algemeen)	23
1500	fruits	23
1501	species diversity	23
1502	tuberculariaceae	23
1503	cowpea mosaic virus	23
1504	rosa	23
1505	cadmium	23
1506	hydraulic conductivity	23
1507	parasitoïden	23
1508	uitspoelen	23
1509	fosfor	23
1510	water use	23
1511	ponds	23
1512	economic production	23
1513	economische productie	23
1514	assimilatie	23
1515	disease vectors	23
1516	vectoren, ziekten	23
1517	analytical methods	23
1518	agricultural sociology	23
1519	agrarische sociologie	23
1520	bedrijfseconomie	23
1521	degradatie	23
1522	water resources	23
1523	plant genetic resources, gene banks	23
1524	genetische bronnen van plantensoorten, genenbanken	23
1525	genotype environment interaction	23
1526	milk products	23
1527	bodemvorming	23
1528	plantengroeiregulatoren	23
1529	sorghum	23
1530	eiwitexpressieanalyse	23
1531	human nutrition and genetics	23
1532	humane voeding en genetica	23
1533	agro-industriële ketens	23
1534	chemical analysis	23
1535	chemische analyse	23
1536	insect plant relations	23
1537	crop physiology	23
1538	information	22
1539	growth hormone	22
1540	recycling	22
1541	emotions	22
1542	child	22
1543	childhood	22
1544	germany	22
1545	lung cancer	22
1546	radiology	22
1547	motivation	22
1548	cultuur	22
1549	milieubescherming	22
1550	turbulence	22
1551	vaccines	22
1552	nigeria	22
1553	hersenen	22
1554	algorithms	22
1555	food preferences	22
1556	onzekerheid	22
1557	chiraliteit	22
1558	lever	22
1559	waddenzee	22
1560	aluminium	22
1561	regelmechanismen	22
1562	sociale interactie en relaties	22
1563	elektrochemie	22
1564	1950-2000	22
1565	filippijnen	22
1566	lactatie	22
1567	overgewicht	22
1568	melkzuurbacteriën	22
1569	microarrays	22
1570	bedrijven	22
1571	oppervlaktewater	22
1572	savannen	22
1573	cameroon	22
1574	oligosaccharides	22
1575	water conservation	22
1576	savannas	22
1577	italy	22
1578	hydrodynamics	22
1579	data processing	22
1580	lactation	22
1581	natuur	22
1582	deforestation	22
1583	plastics	22
1584	properties	22
1585	floods	22
1586	oppervlaktechemie	22
1587	pieris brassicae	22
1588	poaceae	22
1589	landscape ecology	22
1590	inheemse kennis	22
1591	manihot esculenta	22
1592	warmte	22
1593	karper	22
1594	voedselbewaring	22
1595	tabak	22
1596	seed dormancy	22
1597	kiemrust	22
1598	embryologie	22
1599	vissen	22
1600	plant pathogenic bacteria	22
1601	aphididae	22
1602	tillage	22
1603	wortelknolletjes	22
1604	food quality and safety	22
1605	kwaliteit van levensmiddelen, voedselveiligheid	22
1606	samenleving	22
1607	asteraceae	22
1608	fylogenetica	22
1609	hydraulisch geleidingsvermogen	22
1610	schatting	22
1611	landscape architecture (general)	22
1612	landschapsarchitectuur (algemeen)	22
1613	coffea	22
1614	watergebruik	22
1615	streams	22
1616	mycorrhizas	22
1617	animal husbandry and environment	22
1618	dierhouderij en omgeving	22
1619	fodder grasses	22
1620	voedergrassen	22
1621	analytische methoden	22
1622	bosbeleid	22
1623	fungicides	22
1624	fungiciden	22
1625	food industry	22
1626	drought resistance	22
1627	plantensamenstelling	22
1628	species	22
1629	soorten	22
1630	sensorische evaluatie	22
1631	armoede	22
1632	fokwaarde	22
1633	water policy	22
1634	rwanda	22
1635	tetranychus urticae	22
1636	tortricidae	22
1637	production chain management	22
1638	beheer van productieketens	22
1639	vaccine	21
1640	competition	21
1641	decision-making	21
1642	t-cells	21
1643	mineralization	21
1644	characterization	21
1645	impact	21
1646	coronary artery disease	21
1647	orthopedics	21
1648	immunoglobulins	21
1649	mobility	21
1650	hypertensie	21
1651	neurophysiology	21
1652	adverse effects	21
1653	egypt	21
1654	ondernemerschap	21
1655	vruchtbaarheid	21
1656	trace elements	21
1657	damage	21
1658	consumption	21
1659	nietzsche	21
1660	rurale samenleving	21
1661	terrestrische ecologie	21
1662	sterrenstelsels	21
1663	farmacie, farmaceutica	21
1664	psychometrie	21
1665	elektrische geleiding	21
1666	noordzee	21
1667	overijssel	21
1668	immobilisatie	21
1669	biofysica	21
1670	ontbossing	21
1671	zuivelindustrie	21
1672	ratten	21
1673	dispersal	21
1674	satiety	21
1675	biophysics	21
1676	body	21
1677	plant growth	21
1678	detection	21
1679	photoperiod	21
1680	tilapia	21
1681	economic impact	21
1682	lumun	21
1683	kordofanian	21
1684	nuba mountains	21
1685	geomorphology	21
1686	veterinary epidemiology	21
1687	nitrogen cycle	21
1688	gelation	21
1689	voedselkwaliteit	21
1690	tropical agriculture	21
1691	tropische landbouw	21
1692	graansoorten	21
1693	solanum	21
1694	landschapsecologie	21
1695	landbouwbedrijven	21
1696	piglets	21
1697	mortaliteit	21
1698	phaseolus vulgaris	21
1699	globodera rostochiensis	21
1700	organisch bodemmateriaal	21
1701	greenhouse technology	21
1702	wild relatives	21
1703	wilde verwanten	21
1704	plantenziekteverwekkende bacteriën	21
1705	lolium	21
1706	analyse	21
1707	voedselveiligheid	21
1708	field crops	21
1709	agricultural economics	21
1710	nature	21
1711	pathogenesis-related proteins	21
1712	pathogenesis-gerelateerde eiwitten	21
1713	disease prevention	21
1714	ziektepreventie	21
1715	plassen	21
1716	waterlopen	21
1717	soil fauna	21
1718	geostatistiek	21
1719	kwel	21
1720	gegevensverwerking	21
1721	eigenschappen	21
1722	watersheds	21
1723	applications	21
1724	zoölogie	21
1725	ammonia	21
1726	food contamination	21
1727	algen	21
1728	watervoorraden	21
1729	resource conservation	21
1730	hulpbronnenbehoud	21
1731	droogteresistentie	21
1732	sorghum bicolor	21
1733	capsicum annuum	21
1734	pectinen	21
1735	inkomen	21
1736	breeding programmes	21
1737	melkkoeien	21
1738	africa south of sahara	21
1739	afrika ten zuiden van de sahara	21
1740	soortendiversiteit	21
1741	ecosysteemdiensten	21
1742	genotype-milieu interactie	21
1743	rain	21
1744	biomarker	20
1745	heterogeneity	20
1746	modelling	20
1747	tuberculosis	20
1748	tourism	20
1749	hippocampus	20
1750	training	20
1751	frankrijk	20
1752	turkey	20
1753	social sciences	20
1754	logistics	20
1755	quality management	20
1756	tumor necrosis factor	20
1757	collagen	20
1758	pharmacogenetics	20
1759	microrna	20
1760	obstetrics	20
1761	oxygen	20
1762	government	20
1763	spinoza	20
1764	habits	20
1765	zoning	20
1766	celbiologie en celfysiologie	20
1767	farmacotherapie	20
1768	mathematische statistiek	20
1769	dispersie	20
1770	resistentie	20
1771	mollusca	20
1772	statistische analyse	20
1773	schizofrenie	20
1774	aggregatie	20
1775	voortplanting (biologie)	20
1776	neurofysiologie	20
1777	metalen	20
1778	diermodellen	20
1779	overleving	20
1780	utrecht	20
1781	micellen	20
1782	emoties	20
1783	methaan	20
1784	visserij	20
1785	nitrates	20
1786	soil bacteria	20
1787	dust	20
1788	lipid metabolism	20
1789	nuclear magnetic resonance spectroscopy	20
1790	freedom	20
1791	extraction	20
1792	mathematics	20
1793	eutrophication	20
1794	senegal	20
1795	food supplements	20
1796	somatic embryogenesis	20
1797	spatial distribution	20
1798	digestibility	20
1799	microclimate	20
1800	radar	20
1801	overstromingen	20
1802	breeds	20
1803	oxidoreductasen	20
1804	pyrimidines	20
1805	risicofactoren	20
1806	ecological entomology	20
1807	ecologische entomologie	20
1808	micropropagation	20
1809	microvermeerdering	20
1810	molecular biology (general)	20
1811	moleculaire biologie (algemeen)	20
1812	genotypes	20
1813	genotypen	20
1814	tomato spotted wilt virus	20
1815	genome analysis	20
1816	genoomanalyse	20
1817	fruit vegetables	20
1818	vruchtgroenten	20
1819	kastechniek	20
1820	bacillus cereus	20
1821	seed production	20
1822	zaadproductie	20
1823	nucleotide sequences	20
1824	nucleotidenvolgordes	20
1825	verandering	20
1826	biomass production	20
1827	algae culture	20
1828	coffee	20
1829	formatie	20
1830	plantengroei	20
1831	capparales	20
1832	minicomputers	20
1833	microcomputers	20
1834	rhizosphere, mycorrhizae	20
1835	rizosfeer, mycorrhizae	20
1836	mycorrhizae	20
1837	micelles	20
1838	straling	20
1839	weefselkweek	20
1840	stroomgebieden	20
1841	fotoperiode	20
1842	soil structure	20
1843	leafy vegetables	20
1844	food policy	20
1845	voedselbesmetting	20
1846	dairy industry	20
1847	integrated control, integrated pest management	20
1848	geïntegreerde bestrijding, geïntegreerde plagenbestrijding	20
1849	meteorologie	20
1850	sandy soils	20
1851	veredelingsprogramma's	20
1852	waterbeleid	20
1853	biomassa productie	20
1854	irrigation systems	20
1855	vegetation research	20
1856	vegetatieonderzoek	20
1857	erosie	20
1858	veterinaire epidemiologie	20
1859	business economics	20
1860	transcriptomica	20
1861	globalization	19
1862	autoimmunity	19
1863	equipment	19
1864	young adults	19
1865	skin cancer	19
1866	spect	19
1867	personality	19
1868	influenza	19
1869	dispersion	19
1870	zeeland	19
1871	sensitivity	19
1872	lipoproteins	19
1873	risk management	19
1874	psychiatry	19
1875	data collection	19
1876	exercise	19
1877	ophthalmology	19
1878	cell cycle	19
1879	employment	19
1880	probiotics	19
1881	economic evaluation	19
1882	ontogeny	19
1883	image processing	19
1884	senescence	19
1885	interventie	19
1886	dna-onderzoek	19
1887	infectieziekten, parasitaire ziekten	19
1888	fenotype	19
1889	religion	19
1890	handel	19
1891	prothesen	19
1892	liganden	19
1893	sterren(stelsels): overige	19
1894	celdood	19
1895	secretie	19
1896	mozambique	19
1897	umcg approved	19
1898	psychofysiologie	19
1899	1900-2000	19
1900	adhesie	19
1901	immunoglobulinen	19
1902	extragalactische stelsels	19
1903	synthese (chemie)	19
1904	indicatoren	19
1905	bijwerkingen	19
1906	immunotherapie	19
1907	stabiliteit	19
1908	detectie	19
1909	lactobacillus	19
1910	speciation	19
1911	salmonella	19
1912	rhizosphere	19
1913	elisa	19
1914	diptera	19
1915	foraging	19
1916	drinking water	19
1917	anaerobic digestion	19
1918	acquisition	19
1919	ph	19
1920	geochemistry	19
1921	families	19
1922	processing	19
1923	whey protein	19
1924	forest inventories	19
1925	bosinventarisaties	19
1926	voedselbiotechnologie	19
1927	intercropping	19
1928	sewage	19
1929	nodulation	19
1930	knobbelvorming	19
1931	ouderdom	19
1932	environmental management (general)	19
1933	milieubeheer (algemeen)	19
1934	fish feeding	19
1935	cassava	19
1936	muridae	19
1937	consumer attitudes	19
1938	innovation adoption	19
1939	ruimtelijke verdeling	19
1940	algenteelt	19
1941	zonering	19
1942	mineralen	19
1943	nadelige gevolgen	19
1944	shade	19
1945	schaduw	19
1946	smaak	19
1947	bladgroenten	19
1948	horizons	19
1949	waterbescherming	19
1950	land surface	19
1951	aardoppervlak	19
1952	cardiovascular disorders	19
1953	karakterisering	19
1954	intensification	19
1955	intensivering	19
1956	vee	19
1957	genetic parameters	19
1958	genetische parameters	19
1959	development studies	19
1960	food process engineering	19
1961	adipose tissue	18
1962	segmentation	18
1963	computed tomography	18
1964	central nervous system	18
1965	vector control	18
1966	recovery	18
1967	vennootschapsrecht	18
1968	stents	18
1969	diversiteit	18
1970	urban planning	18
1971	case studies	18
1972	mouse models	18
1973	intensive care	18
1974	mental health	18
1975	organ transplantation	18
1976	cervical cancer	18
1977	peptides	18
1978	indicators	18
1979	insulin	18
1980	gassen	18
1981	health promotion	18
1982	decentralization	18
1983	biological treatment	18
1984	cell division	18
1985	mechanical properties	18
1986	schade	18
1987	immunologische ziekten	18
1988	behaviour	18
1989	antioxidants	18
1990	organisaties	18
1991	eu-landen	18
1992	oogheelkunde (geneeskunde)	18
1993	zoutgehalte	18
1994	44.87	18
1995	econometrische modellen	18
1996	beeldverwerkende diagnostiek	18
1997	kristallografie	18
1998	44.90	18
1999	35.80	18
2000	42.33	18
2001	fysische eigenschappen	18
2002	natrium	18
2003	italië	18
2004	algoritmen	18
2005	polymerisatie	18
2006	microfluidics	18
2007	aangeboren afwijkingen	18
2008	evaluatie	18
2009	chromosomen	18
2010	portugal	18
2011	eutrofiëring	18
2012	endocrinologie	18
2013	carcinogenesis	18
2014	pathogenicity	18
2015	data mining	18
2016	war	18
2017	photochemistry	18
2018	characteristics	18
2019	wildlife	18
2020	farm economics	18
2021	administration	18
2022	cell culture	18
2023	birds	18
2024	child production	18
2025	dutch onset clusters	18
2026	acoustic analysis	18
2027	salinity	18
2028	drying	18
2029	geologie	18
2030	denitrification	18
2031	sociale wetenschappen	18
2032	evapotranspiration	18
2033	heat treatment	18
2034	quality controls	18
2035	kwaliteitscontroles	18
