Ppn	Brinkey_gold	Identifier	Brinkey_uni
215792114	['kankerbehandeling']	uu-oai-dspace.library.uu.nl-1874_379	[]
240701968	['virologie']	rug-oai-pure.rug.nl-publications_f4cba98d-1080-48bd-bb65-73d966f9157f	['infectieziekten']
408202157	['ziekte van hodgkin']	rug-oai-pure.rug.nl-publications_5a869ebe-1bcf-4b24-a839-3d8bf5565e85	[]
27029158X	['bodemverontreiniging']	wur-oai-library.wur.nl-wurpubs_334419	[]
263825191	['dementie']	eur-oai-repub.eur.nl-51683	['dementie']
393943801	['micro-elektronica']	tud-oai-tudelft.nl-uuid-27eaace2-b503-4370-a299-c440cfda03ee	[]
390776793	['anesthesiologie']	rug-oai-pure.rug.nl-publications_427ea407-7801-4680-b429-7344c6688d78	[]
38199077X	['nanotechnologie']	rug-oai-pure.rug.nl-publications_bf733fb9-e585-4d23-ad71-6b829c540510	[]
371755352	['radiotherapie']	rug-oai-pure.rug.nl-publications_2be1b7a9-edf6-4876-9cb0-888f17d8ea84	[]
265749093	['computernetwerken']	tud-oai-tudelft.nl-uuid-6ba60d56-47e4-46de-a28d-6b8d5b122939	[]
266778895	['geldverkeer']	eur-oai-repub.eur.nl-1520	[]
296053201	['elektrocardiografie']	ul-oai-openaccess.leidenuniv.nl-1887_4430	['elektrocardiografie']
407676538	['genomica']	rug-oai-pure.rug.nl-publications_c09d416e-ebf8-4394-a0d7-4940627b628e	[]
419005102	['toegepaste wiskunde']	rug-oai-pure.rug.nl-publications_9965eb02-fe3b-4a4e-b2c9-528242f36815	[]
298918668	['plantengenetica']	wur-oai-library.wur.nl-wurpubs_351484	[]
310401674	['hematologie']	rug-oai-pure.rug.nl-publications_c2ecf95f-8cb3-4901-a50c-f18f2a6cf10e	[]
24068351X	['informatiesystemen']	tud-oai-tudelft.nl-uuid-b07abfbe-13f1-4178-84cc-8ace8fc1ac3c	[]
401165868	['fotosynthese']	rug-oai-pure.rug.nl-publications_58c4c3cd-38c1-4158-8096-401e2e4dd333	[]
285593455	['fysische chemie']	rug-oai-pure.rug.nl-publications_90fc5d7f-9f06-4fbc-9744-29ae685ab20c	['supramoleculaire chemie']
217377106	['ziekte van alzheimer']	eur-oai-repub.eur.nl-13814	['ziekte van alzheimer', 'zwakzinnigheid']
419743340	['elektriciteitsvoorziening']	rug-oai-pure.rug.nl-publications_05e18e88-6ad4-4608-b039-e26bf5136997	[]
258673125	['algebra']	uu-oai-dspace.library.uu.nl-1874_31825	['bomen']
35509889X	['leraren']	ul-oai-openaccess.leidenuniv.nl-1887_20734	[]
408312726	['luminescentie']	rug-oai-pure.rug.nl-publications_c9c133f8-1c4f-483f-9676-909870408ca0	[]
400996227	['orgaan- en weefseldonaties']	rug-oai-pure.rug.nl-publications_04dc3e61-a70b-4998-b10d-fafa06b5e167	[]
262834669	['lepra']	eur-oai-repub.eur.nl-7266	['infectieziekten']
29785321X	['slakken']	ul-oai-openaccess.leidenuniv.nl-1887_5415	['indische oceaan', 'slakken', 'dna']
407620095	['leukemie']	eur-oai-repub.eur.nl-94683	[]
352873809	['containervervoer']	eur-oai-repub.eur.nl-37779	[]
321240790	['lever(ziekten)']	rug-oai-pure.rug.nl-publications_d4e4d57b-d07a-44f9-b617-8ba13544a79f	['gastro-enterologie']
244410771	['farmacologie']	rug-oai-pure.rug.nl-publications_5ff165ca-56d2-430c-9942-4f712e3545a3	[]
407634118	['ferromagnetische materialen']	rug-oai-pure.rug.nl-publications_0d1d5b85-1f7d-46bf-a0b4-cd69bdd581fb	[]
278577733	['immunologie']	ul-oai-openaccess.leidenuniv.nl-1887_3738	[]
399229655	['verkeersvraagstuk']	tud-oai-tudelft.nl-uuid-5b73c483-bca3-4cad-8794-6e02a353baf3	[]
419757104	['incontinentie']	rug-oai-pure.rug.nl-publications_97a5ddb3-8e4f-42c0-9998-67c597bd9ac6	[]
292619774	['cardiologie']	eur-oai-repub.eur.nl-7642	[]
333010396	['luchtvaarttechniek']	tud-oai-tudelft.nl-uuid-3a99ae62-aef4-464b-8009-2cc33039ab63	[]
315238070	['hart- en vaatziekten']	rug-oai-pure.rug.nl-publications_7c783622-c608-455e-82bd-bea1dd5ae497	['hart- en vaatziekten', 'cardiologie']
393352773	['speltheorie']	rug-oai-pure.rug.nl-publications_ebaaa13d-15c6-4aac-bfbe-b9a41ca63488	[]
217880193	['infrastructuur']	tud-oai-tudelft.nl-uuid-ab53be99-5ea8-4cf4-bf03-cc07f7c306ea	[]
293083959	['voedingsmiddelentechnologie']	wur-oai-library.wur.nl-wurpubs_375105	['zuivelproducten', 'vetten']
244886385	['organometaalchemie']	rug-oai-pure.rug.nl-publications_8899baba-36de-4b76-8bad-e8dfd996965c	['elektronen']
271488204	['schisis']	ul-oai-openaccess.leidenuniv.nl-1887_649	['kaakchirurgie', 'orthodontie']
269517723	['elementaire-deeltjesfysica']	tud-oai-tudelft.nl-uuid-a84249eb-be2e-4b75-8b92-6c0fa16497e5	[]
250408066	['topologie']	tud-oai-tudelft.nl-uuid-648dd06c-29a8-4040-b2cd-60a407acc206	[]
377514756	['sociale media']	tud-oai-tudelft.nl-uuid-bf5e9273-c503-448d-8358-62cb2d168f28	[]
226840786	['weekdieren']	rug-oai-pure.rug.nl-publications_0f61d38d-7eac-49a3-a2f4-f49b7fd11d59	[]
303221518	['immunologie']	eur-oai-repub.eur.nl-10296	[]
296464481	['vetten']	ul-oai-openaccess.leidenuniv.nl-1887_4408	[]
311463495	['enzymen']	tud-oai-tudelft.nl-uuid-f50e17b3-3f88-4894-9d9a-5fee927b9fa1	[]
38377814X	['treinverkeer']	tud-oai-tudelft.nl-uuid-539e96b3-18d7-4f6f-b662-ce22ae269f2a	[]
331186616	['vakkenpakketkeuze']	rug-oai-pure.rug.nl-publications_6ad5a626-099c-4912-ad70-9142b1dd0911	[]
375796312	['copd']	uu-oai-dspace.library.uu.nl-1874_203489	[]
241646375	['gedragsstoornissen']	eur-oai-repub.eur.nl-32059	[]
242278507	['tunnelbouw']	tud-oai-tudelft.nl-uuid-dee23627-1fb0-4308-a536-6120ae1e8db5	[]
292373910	['gastro-enterologie']	rug-oai-pure.rug.nl-publications_bcdf042d-2c47-4821-afbe-7c7e73f30fe2	['gastro-enterologie']
333843762	['hartritme(stoornissen)']	rug-oai-pure.rug.nl-publications_db27b1e9-9e0d-4d2f-b408-858592478cfc	['cardiologie']
250193620	['scheepsbouw']	tud-oai-tudelft.nl-uuid-4d8599b0-089b-4109-8eab-91d0afb93a55	[]
258183349	['asfalt']	tud-oai-tudelft.nl-uuid-fb3a65fc-4c8e-491b-b444-dfabb96241eb	[]
411941712	['farmacologie']	rug-oai-pure.rug.nl-publications_2c0fbc7a-59e6-440a-a731-4e1bba58039c	[]
263270378	['productieplanning']	rug-oai-pure.rug.nl-publications_1622c592-5132-49f3-aadd-59c9ac891841	[]
317906844	['overgewicht']	eur-oai-repub.eur.nl-37559	[]
374553068	['halfgeleiders']	rug-oai-pure.rug.nl-publications_e8c5b24c-2a6c-400f-9b90-1348091fcac1	[]
410499242	['biobrandstoffen']	rug-oai-pure.rug.nl-publications_8be189a9-17f7-4379-bd65-dbca376aec71	[]
310390567	['strafprocesrecht']	rug-oai-pure.rug.nl-publications_e50dffb0-6c3b-469f-9104-872a6a767399	['nederland', 'frankrijk']
327931477	['atomen']	tud-oai-tudelft.nl-uuid-b890c160-b50c-4d72-b292-adf053a4dcda	[]
294279024	['schildklierkanker']	rug-oai-pure.rug.nl-publications_15bd7c85-8651-4926-a47d-33f0493b2a2e	[]
241473691	['astma']	uu-oai-dspace.library.uu.nl-1874_333	['astma']
352707097	['immunologie']	eur-oai-repub.eur.nl-37956	[]
288059727	['rechtsfilosofie']	ul-oai-openaccess.leidenuniv.nl-1887_15473	[]
297672444	['darmkanker']	rug-oai-pure.rug.nl-publications_1c8972f1-598f-4d43-97e2-9d149c97e5c3	['darmkanker', 'gastro-enterologie']
396819095	['darmkanker']	rug-oai-pure.rug.nl-publications_24b48c13-e691-448f-be52-e4e932fd10a1	[]
357513002	['biomaterialen']	uu-oai-dspace.library.uu.nl-1874_179548	[]
256247986	['plantenveredeling']	wur-oai-library.wur.nl-wurpubs_326679	[]
241445515	['reumatologie']	uu-oai-dspace.library.uu.nl-1874_439	[]
27154385X	['plantengenetica']	ul-oai-openaccess.leidenuniv.nl-1887_560	[]
408797711	['materialenkennis']	rug-oai-pure.rug.nl-publications_737cb1eb-d6ed-42bf-bc45-fedf6bde2475	[]
270171010	['pijn(bestrijding)']	eur-oai-repub.eur.nl-51699	[]
390716278	['prostaatkanker']	rug-oai-pure.rug.nl-publications_a05f6101-4e36-4227-bac1-796093e8583e	[]
241444039	['hyperthermie']	uu-oai-dspace.library.uu.nl-1874_452	[]
357076702	['hydrologie']	tud-oai-tudelft.nl-uuid-a6539f84-f607-49d4-9bbc-f61c5b70f998	[]
234582413	['verzoening (theologie)']	rug-oai-pure.rug.nl-publications_9608f09b-9b39-4a4f-8e03-f93182d922c4	[]
318893592	['europees recht']	ul-oai-openaccess.leidenuniv.nl-1887_13844	['mensenrechten']
411225375	['hematologie']	rug-oai-pure.rug.nl-publications_d1d4763f-7be5-49d2-8609-8fc84d0c9002	[]
277294088	['orgaan- en weefseldonaties']	rug-oai-pure.rug.nl-publications_d5389712-0f08-4342-af37-3f3b3800b74d	['transplantatie', 'neurologie']
416456847	['orthopedische chirurgie']	rug-oai-pure.rug.nl-publications_155833d6-e169-4a38-9ddb-2924b06bca03	[]
269485007	['nek- en rugklachten']	eur-oai-repub.eur.nl-51700	['epidemiologie']
290680395	['supergeleiding']	ul-oai-openaccess.leidenuniv.nl-1887_3747	['supergeleiding']
407629041	['spectroscopie']	rug-oai-pure.rug.nl-publications_30c1effb-3b23-4635-a1a6-8edb650a81fd	[]
352630566	['trombose']	ul-oai-openaccess.leidenuniv.nl-1887_20119	['trombose', 'pathofysiologie']
264425162	['diabetes']	eur-oai-repub.eur.nl-32032	[]
240608003	['medisch onderwijs']	rug-oai-pure.rug.nl-publications_eac98c8f-8903-4c56-b496-ff211d6af287	['hoger onderwijs', 'onderwijs']
269251448	['vogelkunde']	wur-oai-library.wur.nl-wurpubs_335307	['vogels', 'biomechanica', 'duiven', 'mechanica']
357760603	['vennootschappen']	eur-oai-repub.eur.nl-50077	[]
288065859	['hemofilie']	ul-oai-openaccess.leidenuniv.nl-1887_3389	[]
236158430	['proteïnen']	uu-oai-dspace.library.uu.nl-1874_749	[]
288271394	['magnetische resonantie']	eur-oai-repub.eur.nl-7018	[]
27684209X	['polymerisatie']	tud-oai-tudelft.nl-uuid-c3f333f1-b428-4e5f-8ad2-7bd0fb5a9b99	[]
278577105	['darmkanker']	ul-oai-openaccess.leidenuniv.nl-1887_2706	[]
26442574X	['hepatitis']	eur-oai-repub.eur.nl-51215	['hiv', 'virologie']
297759965	['erfelijkheidsleer']	ul-oai-openaccess.leidenuniv.nl-1887_4987	[]
374762554	['syndroom van sjögren']	rug-oai-pure.rug.nl-publications_70921cb4-5e6c-47fc-9534-574f0c92bbdc	[]
273314386	['gewrichtsziekten']	uu-oai-dspace.library.uu.nl-1874_1692	['mineralen']
241583160	['elektronische schakelingen']	tud-oai-tudelft.nl-uuid-6ddc5e0c-b731-447f-afb9-9a1bced55c89	[]
392123495	['kernfysica']	rug-oai-pure.rug.nl-publications_60b4832c-75e2-4246-a21f-4dc8c8fad948	[]
235071528	['septikemie']	rug-oai-pure.rug.nl-publications_8cae3404-7608-4091-b92c-d4afc5d6c4a5	['septikemie']
382697804	['ademhalingsorganen']	rug-oai-pure.rug.nl-publications_a8a7f9f9-0d87-4023-80f8-d4c38cdf0948	[]
212773607	['syndroom van guillain-barré']	eur-oai-repub.eur.nl-22836	['neurologie']
34598918X	['hepatitis']	eur-oai-repub.eur.nl-50200	['virologie', 'infectieziekten', 'dna']
290884233	['cardiologie']	eur-oai-repub.eur.nl-7214	[]
410532126	['contactlenzen']	rug-oai-pure.rug.nl-publications_e7b0f988-5d62-4650-ac40-aaf6894eefbe	[]
288530853	['migraine']	eur-oai-repub.eur.nl-7102	[]
267103875	['diabetes']	rug-oai-pure.rug.nl-publications_cbb9c4fa-69c9-440e-9839-8d1dd54d7664	['revalidatie']
413925544	['spoorwegen']	tud-oai-tudelft.nl-uuid-ce04a07d-89fc-470a-9d1a-b6fae9182dae	[]
245991263	['cardiologie']	rug-oai-pure.rug.nl-publications_0b556201-b415-4004-af53-590040407759	['hart- en vaatziekten']
373630239	['keel-, neus- en oorziekten']	rug-oai-pure.rug.nl-publications_fbe2f5e3-cd38-4973-b695-64d821765ba1	[]
254903533	['chemotherapie']	eur-oai-repub.eur.nl-30838	['farmacologie', 'tumoren']
274120593	['vetten']	ul-oai-openaccess.leidenuniv.nl-1887_632	['gentherapie']
357488342	['immunologie']	eur-oai-repub.eur.nl-51201	[]
252248384	['nek- en rugklachten']	eur-oai-repub.eur.nl-51339	['reumatologie', 'orthopedie']
240115643	['chirurgie']	eur-oai-repub.eur.nl-31967	['pathofysiologie']
383069939	['europees recht']	rug-oai-pure.rug.nl-publications_168efa20-6014-48d7-8faf-16f9c92ee0c7	[]
232669805	['plantenfysiologie']	uu-oai-dspace.library.uu.nl-1874_210	[]
288263154	['voedingsmiddelentechnologie']	tud-oai-tudelft.nl-uuid-33282f5f-e093-4a9a-88e8-819ccfb40114	[]
316676152	['cartografie']	uu-oai-dspace.library.uu.nl-1874_32154	[]
240639383	['hematologie']	eur-oai-repub.eur.nl-31980	['hematologie']
283576774	['prostaatkanker']	eur-oai-repub.eur.nl-6905	['prostaatkanker']
298049031	['milieurecht']	uu-oai-dspace.library.uu.nl-1874_13473	[]
341039039	['scheepsbouw']	tud-oai-tudelft.nl-uuid-44bd6b59-c42b-44e4-a509-ba0538b5d596	[]
294715193	['zwangerschapshypertensie']	eur-oai-repub.eur.nl-7844	[]
408036028	['kanker']	ul-oai-openaccess.leidenuniv.nl-1887_44515	[]
413545032	['bacteriën']	rug-oai-pure.rug.nl-publications_4db91a88-f171-44f0-8c70-06d03ca91797	[]
371265762	['ziekenhuisinfecties']	rug-oai-pure.rug.nl-publications_6f0deae4-f69b-4b5a-9af9-4d5d72e3093c	['antibiotica', 'infectieziekten']
273351427	['katalyse']	tud-oai-tudelft.nl-uuid-bfee0c1b-3920-43ca-9333-2dd32e98c5b9	[]
400915936	['proteïnen']	rug-oai-pure.rug.nl-publications_ace382cc-a262-45c7-9b75-d72e28feeb37	[]
298002965	['hartfalen']	rug-oai-pure.rug.nl-publications_634686d7-d3ab-4115-8e09-805e49c8e782	['cardiologie']
418982031	['diabetes']	rug-oai-pure.rug.nl-publications_dd32d84d-0af0-4032-a2f4-0ed8e0d0fbc1	[]
269408436	['neutronenradiografie']	tud-oai-tudelft.nl-uuid-6308bf64-6584-4992-99a6-e692fa0d5c0a	[]
395990629	['nanotechnologie']	rug-oai-pure.rug.nl-publications_95dd7880-d543-403e-bf83-d5321e3777c7	[]
292980558	['endocrinologie']	eur-oai-repub.eur.nl-7732	[]
215072367	['computerwiskunde']	tud-oai-tudelft.nl-uuid-7a8ff1d2-8039-4862-9081-0b16d126f73e	[]
383950082	['treinverkeer']	tud-oai-tudelft.nl-uuid-8eb074fa-3d47-4373-bf01-ffcee2a4612c	[]
406244316	['spierstelsel']	ul-oai-openaccess.leidenuniv.nl-1887_42617	['celtherapie']
371458331	['darmziekten']	rug-oai-pure.rug.nl-publications_e06dbd90-1586-4afb-9abf-7a7a61514bc5	['kindergeneeskunde', 'gastro-enterologie', 'darmziekten', 'aangeboren afwijkingen']
213037327	['duurzame landbouw']	wur-oai-library.wur.nl-wurpubs_122316	['duitsland', 'marketing', 'landbouwproducten', 'markten', 'nederland']
418142572	['celbiologie']	rug-oai-pure.rug.nl-publications_56a14e97-d8df-4620-9418-c8243044d0bc	[]
254903983	['kankerbehandeling']	eur-oai-repub.eur.nl-30840	['hematologie']
216721652	['xenotransplantatie']	rug-oai-pure.rug.nl-publications_486475f1-660a-4484-820f-6f0227dbf144	['xenotransplantatie']
217556981	['aangeboren afwijkingen']	rug-oai-pure.rug.nl-publications_bfe640c4-45d1-4ddc-b76a-1460830900fe	['aangeboren afwijkingen']
26796191X	['hartfalen']	uu-oai-dspace.library.uu.nl-1874_516	['genen', 'hartfalen']
242494986	['astma']	uu-oai-dspace.library.uu.nl-1874_335	['astma']
244734860	['proteïnen']	wur-oai-library.wur.nl-wurpubs_324722	[]
408055448	['data mining']	rug-oai-pure.rug.nl-publications_242d44c9-cabe-46f3-8325-7b587844b160	[]
227457676	['strafrecht']	rug-oai-pure.rug.nl-publications_f351ed70-2505-4a43-af4b-9cdb5c6a2d70	['nederland']
298374919	['oogheelkunde']	eur-oai-repub.eur.nl-17340	[]
216721644	['ganzen']	rug-oai-pure.rug.nl-publications_e692252a-4596-49a2-aacb-9b8583edba12	[]
33020646X	['huidziekten']	rug-oai-pure.rug.nl-publications_ea972e47-dce4-47fa-a983-ca9c1cf2570c	[]
263117278	['darmziekten']	rug-oai-pure.rug.nl-publications_8f013268-23a9-4e25-ab42-41c24ec8dc34	[]
243279663	['kankerpatiënten']	rug-oai-pure.rug.nl-publications_7d457fb0-9cce-4ddb-b8cb-c90e7ffccf59	[]
216402875	['celbiologie']	uu-oai-dspace.library.uu.nl-1874_195	[]
215652762	['plantenziekten']	wur-oai-library.wur.nl-wurpubs_120542	['bodemverontreiniging']
337783160	['neurologie']	rug-oai-pure.rug.nl-publications_c06017d3-3d23-4212-ac2a-9f8e0d90109d	['neurologie']
391015419	['oogheelkunde']	rug-oai-pure.rug.nl-publications_fca4bd9b-d2e5-4b22-8125-ed9058823382	[]
277964520	['mars (planeet)']	ul-oai-openaccess.leidenuniv.nl-1887_2313	[]
419730893	['systeemtheorie']	rug-oai-pure.rug.nl-publications_990d3406-c067-4b88-8a7e-820adf6b3b60	[]
255849613	['melkwegstelsels']	rug-oai-pure.rug.nl-publications_fc39f2fc-5a4b-47db-81b5-bb5904891515	[]
230275923	['patroonherkenning']	tud-oai-tudelft.nl-uuid-c553849c-83d8-426d-a40f-ca27da2b2039	[]
391502689	['bloedvatenstelsel']	rug-oai-pure.rug.nl-publications_0e2dcc80-c365-4745-a2a7-d38daa4e28cc	[]
265523958	['chirurgie']	eur-oai-repub.eur.nl-7340	[]
390814431	['hydrologie']	uu-oai-dspace.library.uu.nl-1874_297586	[]
244211019	['biochemie']	rug-oai-pure.rug.nl-publications_222eb845-6721-4e4d-aef6-785309309bb9	[]
318135760	['kennisleer']	rug-oai-pure.rug.nl-publications_cf23030c-aa1a-4d62-bbbf-4669a0481231	[]
403925002	['hartfalen']	rug-oai-pure.rug.nl-publications_c00de311-5490-4d3e-80d6-3d873f8b6cba	[]
241140072	['hart- en vaatziekten']	rug-oai-pure.rug.nl-publications_98eca1a2-ae11-40a7-a297-02896427f483	[]
288067746	['levensbeschrijvingen']	ul-oai-openaccess.leidenuniv.nl-1887_4404	[]
284868051	['leukemie']	eur-oai-repub.eur.nl-6936	[]
364254572	['zwangerschapshypertensie']	rug-oai-pure.rug.nl-publications_340085cf-70f0-4d59-b5bd-340015e5ec48	['parodontologie', 'tandheelkunde']
387566600	['supramoleculaire chemie']	rug-oai-pure.rug.nl-publications_dca1ad33-906d-4b3c-b552-4c9d12a96b0a	[]
252328574	['cardiologie']	eur-oai-repub.eur.nl-51334	[]
296131474	['cholesterol']	rug-oai-pure.rug.nl-publications_c91e1c4f-3885-4ee9-80ad-32267b3b36dc	['vervoer']
317588281	['cardiologie']	ul-oai-openaccess.leidenuniv.nl-1887_13721	['elektrofysiologie']
408056754	['proteïnen']	rug-oai-pure.rug.nl-publications_22bd1200-ac80-47d3-b62d-44202dbc5dd3	[]
408826797	['internationaal handelsrecht']	rug-oai-pure.rug.nl-publications_41797bfd-18a3-40a4-935f-75dd251d4fdd	[]
267333935	['baarmoederhalskanker']	rug-oai-pure.rug.nl-publications_31b2cd1b-7514-4fa7-b7d8-1da500af3604	['baarmoederhalskanker']
408829397	['strafrecht']	rug-oai-pure.rug.nl-publications_8692d095-d3d1-47ca-9750-6bdb10b083aa	[]
314193243	['hart- en vaatziekten']	rug-oai-pure.rug.nl-publications_3d5727f3-e5b9-41bf-b323-b25c8364cec9	[]
298929481	['reumatologie']	ul-oai-openaccess.leidenuniv.nl-1887_9727	[]
244646384	['vetten']	tud-oai-tudelft.nl-uuid-dbe725de-614f-41be-adba-85e4ee7ae949	[]
271479477	['arbeidsrecht']	ul-oai-openaccess.leidenuniv.nl-1887_602	['arbeidsrecht']
393812898	['niertransplantatie']	rug-oai-pure.rug.nl-publications_29c926d5-f9be-4ff2-af43-d9a8dd402622	[]
23467962X	['ademhalingsstoornissen']	eur-oai-repub.eur.nl-23587	[]
216799430	['optica']	tud-oai-tudelft.nl-uuid-a7e84760-e2fb-42e6-8f11-fef05e47aa3b	[]
330355457	['nier(ziekten)']	rug-oai-pure.rug.nl-publications_811ca50e-da60-421a-8686-558a4e0d8f25	['urologie', 'voorspellingen']
411941151	['spraakstoornissen']	rug-oai-pure.rug.nl-publications_6f616ce0-addf-419a-96eb-a60edd7768d1	[]
238855074	['gentherapie']	rug-oai-pure.rug.nl-publications_22f9298a-ee37-4a8a-91cb-48f01bde734f	[]
273504282	['neurologie']	eur-oai-repub.eur.nl-6741	[]
315237945	['magnetische materialen']	rug-oai-pure.rug.nl-publications_0e0811eb-2de6-46a7-97b5-b1980fa50fc4	[]
274792885	['patiëntenrecht']	eur-oai-repub.eur.nl-76093	['dementie', 'zwakzinnigheid']
230362974	['chromatografie']	rug-oai-pure.rug.nl-publications_8c351796-ea25-497b-8dc9-54b0257eb0b5	['chromatografie']
299003248	['ademhalingsstoornissen']	ul-oai-openaccess.leidenuniv.nl-1887_9749	[]
291111629	['ziekte van parkinson']	eur-oai-repub.eur.nl-8327	['ziekte van parkinson', 'epidemiologie']
271487526	['cognitieve psychologie']	rug-oai-pure.rug.nl-publications_138d8f92-aaf2-4749-916a-ff6b14640899	[]
240717481	['katalyse']	rug-oai-pure.rug.nl-publications_4e4fe2a9-1000-4586-82a6-19d60a95fca0	['katalyse']
339411953	['enzymen']	rug-oai-pure.rug.nl-publications_2f78dd4e-b6b2-43ea-835a-455039033a27	['enzymen', 'stofwisselingsziekten']
23028289X	['computersystemen']	tud-oai-tudelft.nl-uuid-276fcdbf-9c71-4175-879c-176102028e08	[]
375330704	['biofysica']	rug-oai-pure.rug.nl-publications_909c561e-8c05-4382-83c2-01944bcd7e92	[]
391326414	['cardiologie']	rug-oai-pure.rug.nl-publications_96dfb864-2131-4a74-a6b3-a631a90f0de4	[]
295846348	['anorganische chemie']	tud-oai-tudelft.nl-uuid-b74b82a4-8e24-4c88-8d2b-20d495485e8b	[]
383163633	['elementaire-deeltjesfysica']	rug-oai-pure.rug.nl-publications_9d476764-59ba-468f-b8a7-e02eaa837b71	[]
217571913	['katalyse']	tud-oai-tudelft.nl-uuid-4f6da6c1-fc68-4b77-b5f2-429f25ce2bcc	[]
343142449	['sportgeneeskunde']	rug-oai-pure.rug.nl-publications_0466e3cd-97eb-4f52-af83-69f18b915ff1	['volleybal', 'reumatologie', 'sportgeneeskunde']
262664755	['reumatologie']	rug-oai-pure.rug.nl-publications_c0d3fb44-7a77-4454-a58d-dcb93457afdf	[]
390929689	['arbeidssociologie']	rug-oai-pure.rug.nl-publications_317a010b-32c7-4aa4-9c22-5abba170e432	[]
230021131	['immunologie']	uu-oai-dspace.library.uu.nl-1874_270	['allergie']
301160678	['chemisch onderzoek']	ul-oai-openaccess.leidenuniv.nl-1887_11463	[]
371139724	['ziekte van parkinson']	rug-oai-pure.rug.nl-publications_f15e76c5-6d68-499b-975b-a71236146b97	['linkshandigheid', 'neurologie']
305729071	['polymeren']	rug-oai-pure.rug.nl-publications_bcacfd70-99e9-44d0-800e-9fe828878d6b	[]
357587804	['kindermishandeling']	eur-oai-repub.eur.nl-41238	['kindermishandeling']
29873270X	['salmonella']	wur-oai-library.wur.nl-wurpubs_351445	[]
229497543	['cardiologie']	eur-oai-repub.eur.nl-23571	['cardiologie', 'echocardiografie']
401608433	['materialenkennis']	rug-oai-pure.rug.nl-publications_77f2b402-d808-4bb1-b237-78af914808b0	[]
270422870	['bacteriologie']	rug-oai-pure.rug.nl-publications_ab955d82-f673-431c-9aba-acda5fb1478e	[]
292737017	['verkeersvraagstuk']	tud-oai-tudelft.nl-uuid-d3372f2d-f5c9-4383-8ce8-73018df12d59	[]
411985329	['neurologie']	rug-oai-pure.rug.nl-publications_0b8b99e5-f5e3-40d7-bb26-11de6d5f74ba	[]
